,Unnamed: 0,3平均着順,タイム,上り,人気,備考,単勝,厩舎ｺﾒﾝﾄ,性齢,斤量,枠番,着差,着順,調教師,調教ﾀｲﾑ,賞金(万円),通過,馬主,馬体重,馬名,馬番,騎手,ﾀｲﾑ指数,天候,地面,発走,場所,レース名,ラウンド数,コース,日付
926,0,2.5,2:23.6,34.3,5.0,,12.5,,牡3,57.0,8.0,,1,[西]友道康夫,,"22,748.2",4-5-6-4,金子真人ホールディングス,450,ワグネリアン,17,福永祐一,**,晴 ,良 ,15,東京,第85回東京優駿(G1),10R,芝左2400m ,2018-05-27
927,1,1.0,2:23.7,34.7,4.0,,10.5,,牡3,57.0,6.0,1/2,2,[西]藤原英昭,,"8,785.2",1-1-1-1,ヒダカ・ブリーダーズ・ユニオン,490,エポカドーロ,12,戸崎圭太,**,晴 ,良 ,15,東京,第85回東京優駿(G1),10R,芝左2400m ,2018-05-27
928,2,2.0,2:23.8,34.7,16.0,,223.7,,牡3,57.0,4.0,クビ,3,[東]国枝栄,,"5,392.6",4-3-2-2,サンデーレーシング,464,コズミックフォース,7,石橋脩,**,晴 ,良 ,15,東京,第85回東京優駿(G1),10R,芝左2400m ,2018-05-27
929,3,1.5,2:23.8,33.5,13.0,,99.1,,牡3,57.0,7.0,ハナ,4,[西]友道康夫,,"3,000.0",17-14-13-15,Ｇリビエール・レーシング,454,エタリオウ,14,ボウマン,**,晴 ,良 ,15,東京,第85回東京優駿(G1),10R,芝左2400m ,2018-05-27
930,4,0.75,2:23.8,34.5,2.0,,4.6,,牡3,57.0,4.0,ハナ,5,[東]大竹正博,,"2,000.0",8-5-5-4,シルクレーシング,532,ブラストワンピース,8,池添謙一,**,晴 ,良 ,15,東京,第85回東京優駿(G1),10R,芝左2400m ,2018-05-27
931,5,0.75,2:23.8,34.6,1.0,,2.1,,牡3,57.0,1.0,アタマ,6,[西]中内田充,,,3-3-2-4,ダノックス,498,ダノンプレミアム,1,川田将雅,**,晴 ,良 ,15,東京,第85回東京優駿(G1),10R,芝左2400m ,2018-05-27
932,6,3.0,2:24.0,34.5,7.0,,21.3,,牡3,57.0,3.0,1.1/4,7,[東]藤沢和雄,,,8-8-8-7,山本英俊,496,ゴーフォザサミット,6,蛯名正義,**,晴 ,良 ,15,東京,第85回東京優駿(G1),10R,芝左2400m ,2018-05-27
933,7,1.75,2:24.0,33.9,6.0,,16.5,,牡3,57.0,7.0,クビ,8,[東]木村哲也,,,15-16-13-12,サンデーレーシング,462,ステルヴィオ,15,ルメール,**,晴 ,良 ,15,東京,第85回東京優駿(G1),10R,芝左2400m ,2018-05-27
934,8,1.25,2:24.1,33.4,17.0,,231.0,,牡3,57.0,2.0,3/4,9,[西]須貝尚介,,,18-18-18-18,近藤利一,472,アドマイヤアルバ,4,丸山元気,**,晴 ,良 ,15,東京,第85回東京優駿(G1),10R,芝左2400m ,2018-05-27
935,9,3.5,2:24.2,34.3,10.0,,39.8,,牡3,57.0,5.0,クビ,10,[西]矢作芳人,,,8-10-11-11,社台レースホース,452,ステイフーリッシュ,10,横山典弘,**,晴 ,良 ,15,東京,第85回東京優駿(G1),10R,芝左2400m ,2018-05-27
936,10,4.0,2:24.4,34.7,14.0,,110.0,,牡3,57.0,1.0,1.1/4,11,[西]松田国英,,,11-10-9-9,サンデーレーシング,450,タイムフライヤー,2,内田博幸,**,晴 ,良 ,15,東京,第85回東京優駿(G1),10R,芝左2400m ,2018-05-27
937,11,1.75,2:24.4,34.0,3.0,,8.0,,牡3,57.0,3.0,クビ,12,[西]池江泰寿,,,15-16-17-16,ＤＭＭドリームクラブ,490,キタノコマンドール,5,Ｍ．デム,**,晴 ,良 ,15,東京,第85回東京優駿(G1),10R,芝左2400m ,2018-05-27
938,12,2.5,2:24.5,34.9,12.0,,87.0,,牡3,57.0,8.0,1/2,13,[西]藤岡健一,,,6-8-9-9,幅田京子,494,サンリヴァル,18,浜中俊,**,晴 ,良 ,15,東京,第85回東京優駿(G1),10R,芝左2400m ,2018-05-27
939,13,3.5,2:24.6,34.2,9.0,,29.2,,牡3,57.0,7.0,3/4,14,[西]野中賢二,,,13-14-16-16,カナヤマホールディングス,486,グレイル,13,岩田康誠,**,晴 ,良 ,15,東京,第85回東京優駿(G1),10R,芝左2400m ,2018-05-27
940,14,3.5,2:25.0,34.9,15.0,,130.4,,牡3,57.0,5.0,2.1/2,15,[東]国枝栄,,,11-12-13-12,福井明,448,オウケンムーン,9,北村宏司,**,晴 ,良 ,15,東京,第85回東京優駿(G1),10R,芝左2400m ,2018-05-27
941,15,1.25,2:25.3,36.2,8.0,,23.8,,牡3,57.0,8.0,1.3/4,16,[東]矢野英一,,,2-2-2-2,Ｇリビエール・レーシング,498,ジェネラーレウーノ,16,田辺裕信,**,晴 ,良 ,15,東京,第85回東京優駿(G1),10R,芝左2400m ,2018-05-27
942,16,3.5,2:25.4,35.3,11.0,,71.2,,牡3,57.0,6.0,1/2,17,[西]池江泰寿,,,13-12-11-12,前田幸治,488,ジャンダルム,11,武豊,**,晴 ,良 ,15,東京,第85回東京優駿(G1),10R,芝左2400m ,2018-05-27
943,17,1.0,2:26.2,36.7,18.0,,306.9,,牡3,57.0,2.0,5,18,[西]宮徹,,,6-5-6-7,小笹公也,504,テーオーエナジー,3,藤岡康太,**,晴 ,良 ,15,東京,第85回東京優駿(G1),10R,芝左2400m ,2018-05-27
944,0,5.0,2:00.3,34.6,7.0,,14.2,,牝4,51.0,2.0,,1,[西]西村真幸,,"3,656.7",14-15-15-15,吉田照哉,524,サラス,3,松若風馬,**,曇 ,良 ,15,阪神,第24回マーメイドステークス(G3),11R,芝右2000m ,2019-06-09
945,1,2.25,2:00.3,35.0,10.0,,26.8,,牝4,51.0,8.0,ハナ,2,[西]石坂正,,"1,416.2",11-11-11-9,東京ホースレーシング,444,レッドランディーニ,16,池添謙一,**,曇 ,良 ,15,阪神,第24回マーメイドステークス(G3),11R,芝右2000m ,2019-06-09
946,2,3.75,2:00.4,35.2,5.0,,10.6,,牝4,53.0,8.0,3/4,3,[西]高橋亮,,908.1,10-10-10-9,前田幸治,470,スカーレットカラー,15,岩田康誠,**,曇 ,良 ,15,阪神,第24回マーメイドステークス(G3),11R,芝右2000m ,2019-06-09
947,3,1.0,2:00.7,35.2,1.0,,4.6,,牝4,54.0,2.0,1.3/4,4,[西]高野友和,,540.0,14-13-13-12,キャロットファーム,466,センテリュオ,4,北村友一,**,曇 ,良 ,15,阪神,第24回マーメイドステークス(G3),11R,芝右2000m ,2019-06-09
948,4,5.5,2:00.8,35.2,16.0,,89.3,,牝6,50.0,4.0,1/2,5,[西]高橋亮,,360.0,13-13-13-15,有能,432,ウインクルサルーテ,8,高倉稜,**,曇 ,良 ,15,阪神,第24回マーメイドステークス(G3),11R,芝右2000m ,2019-06-09
949,5,1.0,2:00.8,35.9,2.0,,4.8,,牝5,54.0,6.0,クビ,6,[西]池添学,,,6-6-6-5,吉田和美,508,モーヴサファイア,11,川田将雅,**,曇 ,良 ,15,阪神,第24回マーメイドステークス(G3),11R,芝右2000m ,2019-06-09
950,6,3.75,2:00.8,35.4,15.0,,80.2,,牝5,50.0,4.0,ハナ,7,[西]笹田和秀,,,14-15-15-12,キーファーズ,468,チカノワール,7,小崎綾也,**,曇 ,良 ,15,阪神,第24回マーメイドステークス(G3),11R,芝右2000m ,2019-06-09
951,7,2.5,2:01.1,36.0,9.0,,16.4,,牝6,52.0,7.0,1.3/4,8,[西]大久保龍,,,8-8-8-7,林正道,506,クィーンズベスト,14,松山弘平,**,曇 ,良 ,15,阪神,第24回マーメイドステークス(G3),11R,芝右2000m ,2019-06-09
952,8,3.0,2:01.2,36.2,11.0,,31.1,,牝5,52.0,1.0,1/2,9,[東]鹿戸雄一,,,6-6-6-7,吉田勝己,486,サンティール,1,荻野極,**,曇 ,良 ,15,阪神,第24回マーメイドステークス(G3),11R,芝右2000m ,2019-06-09
953,9,2.25,2:01.5,36.1,12.0,,34.4,,牝4,49.0,1.0,1.3/4,10,[西]鈴木孝志,,,11-11-11-12,岡浩二,450,ウスベニノキミ,2,酒井学,**,曇 ,良 ,15,阪神,第24回マーメイドステークス(G3),11R,芝右2000m ,2019-06-09
954,10,3.0,2:01.6,36.9,4.0,,7.1,,牝4,51.0,7.0,3/4,11,[西]須貝尚介,,,3-4-4-2,Ｇ１レーシング,508,ダンサール,13,藤岡康太,**,曇 ,良 ,15,阪神,第24回マーメイドステークス(G3),11R,芝右2000m ,2019-06-09
955,11,3.0,2:01.7,37.4,13.0,,35.8,,牝4,50.0,5.0,1/2,12,[西]石坂公一,,,1-1-1-1,社台レースホース,486,アドラータ,9,坂井瑠星,**,曇 ,良 ,15,阪神,第24回マーメイドステークス(G3),11R,芝右2000m ,2019-06-09
956,12,4.5,2:01.7,36.9,6.0,,12.7,,牝5,55.0,6.0,クビ,13,[東]木村哲也,,,3-4-4-2,サンデーレーシング,474,フローレスマジック,12,石橋脩,**,曇 ,良 ,15,阪神,第24回マーメイドステークス(G3),11R,芝右2000m ,2019-06-09
957,13,3.5,2:01.9,36.7,14.0,,36.2,,牝4,50.0,3.0,1.1/4,14,[西]鈴木孝志,,,8-8-8-9,鈴木隆司,484,カレンシリエージョ,6,秋山真一,**,曇 ,良 ,15,阪神,第24回マーメイドステークス(G3),11R,芝右2000m ,2019-06-09
958,14,5.5,2:03.1,38.4,3.0,,6.8,,牝4,54.0,3.0,7,15,[西]角居勝彦,,,3-3-3-5,小林英一ホールディングス,508,ランドネ,5,Ｍ．デム,**,曇 ,良 ,15,阪神,第24回マーメイドステークス(G3),11R,芝右2000m ,2019-06-09
959,15,1.75,2:03.1,38.5,8.0,,16.1,,牝4,51.0,5.0,ハナ,16,[東]伊藤大士,,,2-2-2-2,キャロットファーム,478,レーツェル,10,和田竜二,**,曇 ,良 ,15,阪神,第24回マーメイドステークス(G3),11R,芝右2000m ,2019-06-09
960,0,2.5,2:22.6,35.1,12.0,,93.1,,牡3,57.0,1.0,,1,[西]角居勝彦,,"22,527.7",2-2-2-2,猪熊広次,486,ロジャーバローズ,1,浜中俊,**,晴 ,良 ,15,東京,第86回東京優駿(G1),11R,芝左2400m ,2019-05-26
961,1,1.25,2:22.6,34.5,3.0,,4.7,,牡3,57.0,4.0,クビ,2,[東]萩原清,,"8,722.2",5-5-5-3,ダノックス,454,ダノンキングリー,7,戸崎圭太,**,晴 ,良 ,15,東京,第86回東京優駿(G1),11R,芝左2400m ,2019-05-26
962,2,1.0,2:23.0,34.3,2.0,,4.3,,牡3,57.0,7.0,2.1/2,3,[西]中内田充,,"5,361.1",7-7-7-8,金子真人ホールディングス,486,ヴェロックス,13,川田将雅,**,晴 ,良 ,15,東京,第86回東京優駿(G1),11R,芝左2400m ,2019-05-26
963,3,0.75,2:23.1,34.1,1.0,,1.6,,牡3,57.0,3.0,1/2,4,[西]角居勝彦,,"3,000.0",11-11-11-11,キャロットファーム,490,サートゥルナーリア,6,レーン,**,晴 ,良 ,15,東京,第86回東京優駿(G1),11R,芝左2400m ,2019-05-26
964,4,6.0,2:23.1,34.3,13.0,,107.9,,牡3,57.0,5.0,アタマ,5,[東]高木登,,"2,000.0",13-12-11-9,西山茂行,486,ニシノデイジー,9,勝浦正樹,**,晴 ,良 ,15,東京,第86回東京優駿(G1),11R,芝左2400m ,2019-05-26
965,5,2.25,2:23.2,34.7,7.0,,66.2,,牡3,57.0,5.0,クビ,6,[西]池江泰寿,,,5-6-5-7,キャロットファーム,494,クラージュゲリエ,10,三浦皇成,**,晴 ,良 ,15,東京,第86回東京優駿(G1),11R,芝左2400m ,2019-05-26
966,6,1.5,2:23.2,34.4,5.0,,33.3,,牡3,57.0,7.0,クビ,7,[東]藤沢和雄,,,8-9-9-9,窪田芳郎,492,ランフォザローゼス,14,福永祐一,**,晴 ,良 ,15,東京,第86回東京優駿(G1),11R,芝左2400m ,2019-05-26
967,7,1.5,2:23.4,34.2,11.0,,92.9,,牡3,57.0,6.0,1.1/4,8,[西]高橋義忠,,,15-14-13-13,東京ホースレーシング,476,レッドジェニアル,11,酒井学,**,晴 ,良 ,15,東京,第86回東京優駿(G1),11R,芝左2400m ,2019-05-26
968,8,3.75,2:23.8,34.6,15.0,,265.1,,牡3,57.0,8.0,2.1/2,9,[西]鮫島一歩,,,15-15-16-13,八木良司,464,タガノディアマンテ,16,田辺裕信,**,晴 ,良 ,15,東京,第86回東京優駿(G1),11R,芝左2400m ,2019-05-26
969,9,5.25,2:24.0,34.4,10.0,,80.0,,牡3,57.0,4.0,1,10,[西]池添兼雄,,,17-17-18-16,松本好雄,454,メイショウテンゲン,8,武豊,**,晴 ,良 ,15,東京,第86回東京優駿(G1),11R,芝左2400m ,2019-05-26
970,10,5.0,2:24.2,35.8,18.0,,434.3,,牡3,57.0,3.0,1.1/4,11,[東]高木登,,,8-7-7-5,サラブレッドクラブ・ラフィアン,476,マイネルサーパス,5,丹内祐次,**,晴 ,良 ,15,東京,第86回東京優駿(G1),11R,芝左2400m ,2019-05-26
971,11,2.0,2:24.3,36.0,14.0,,131.7,,牡3,57.0,2.0,3/4,12,[東]相沢郁,,,4-4-4-5,高橋勉,460,エメラルファイト,3,石川裕紀,**,晴 ,良 ,15,東京,第86回東京優駿(G1),11R,芝左2400m ,2019-05-26
972,12,5.5,2:24.5,35.3,17.0,,420.1,,牡3,57.0,8.0,1.1/4,13,[東]武藤善則,,,12-12-13-13,岡田繁幸,460,ナイママ,17,柴田大知,**,晴 ,良 ,15,東京,第86回東京優駿(G1),11R,芝左2400m ,2019-05-26
973,13,1.0,2:24.5,35.0,16.0,,317.9,,牡3,57.0,1.0,アタマ,14,[西]千田輝彦,,,13-15-16-16,平山靖,524,ヴィント,2,竹之下智,**,晴 ,良 ,15,東京,第86回東京優駿(G1),11R,芝左2400m ,2019-05-26
974,14,1.25,2:25.0,38.3,6.0,,53.2,,牡3,57.0,7.0,3,15,[西]松永幹夫,,,1-1-1-1,寺田千代乃,474,リオンリオン,15,横山武史,**,晴 ,良 ,15,東京,第86回東京優駿(G1),11R,芝左2400m ,2019-05-26
975,15,3.75,2:25.0,36.1,9.0,,77.3,,牡3,57.0,8.0,ハナ,16,[東]堀宣行,,,8-9-9-11,サンデーレーシング,476,シュヴァルツリーゼ,18,石橋脩,**,晴 ,良 ,15,東京,第86回東京優駿(G1),11R,芝左2400m ,2019-05-26
976,16,4.0,2:25.8,37.6,8.0,,67.7,,牡3,57.0,2.0,5,17,[西]池江泰寿,,,3-3-3-3,サトミホースカンパニー,462,サトノルークス,4,池添謙一,**,晴 ,良 ,15,東京,第86回東京優駿(G1),11R,芝左2400m ,2019-05-26
977,17,3.0,2:26.9,37.4,4.0,,25.9,,牡3,57.0,6.0,7,18,[西]須貝尚介,,,17-17-15-16,近藤利一,492,アドマイヤジャスタ,12,Ｍ．デム,**,晴 ,良 ,15,東京,第86回東京優駿(G1),11R,芝左2400m ,2019-05-26
978,0,3.0,2:24.4,34.1,6.0,,14.6,,牡3,56.0,5.0,,1,[東]藤沢和雄,,"5,526.0",7-6-5-5,山本英俊,496,ゴーフォザサミット,9,蛯名正義,**,晴 ,良 ,15,東京,第25回テレビ東京杯青葉賞(G2),11R,芝左2400m ,2018-04-28
979,1,1.5,2:24.7,34.6,7.0,,19.6,,牡3,56.0,7.0,2,2,[西]友道康夫,,"2,236.0",5-6-7-4,Ｇリビエール・レーシング,450,エタリオウ,15,石橋脩,**,晴 ,良 ,15,東京,第25回テレビ東京杯青葉賞(G2),11R,芝左2400m ,2018-04-28
980,2,2.25,2:24.7,34.0,1.0,,3.7,,牡3,56.0,5.0,ハナ,3,[西]友道康夫,,"1,418.0",8-8-10-9,ＫＴレーシング,470,スーパーフェザー,10,福永祐一,**,晴 ,良 ,15,東京,第25回テレビ東京杯青葉賞(G2),11R,芝左2400m ,2018-04-28
981,3,2.0,2:25.0,35.0,14.0,,168.1,,牡3,56.0,8.0,1.3/4,4,[東]木村哲也,,810.0,3-3-4-2,ゴドルフィン,500,モンテグロッソ,17,北村宏司,**,晴 ,良 ,15,東京,第25回テレビ東京杯青葉賞(G2),11R,芝左2400m ,2018-04-28
982,4,2.5,2:25.0,35.0,12.0,,88.8,,牡3,56.0,6.0,ハナ,5,[東]高橋文雅,,540.0,2-2-2-2,菅波立知子,456,トラストケンシン,11,柴田大知,**,晴 ,良 ,15,東京,第25回テレビ東京杯青葉賞(G2),11R,芝左2400m ,2018-04-28
983,5,1.0,2:25.0,34.6,3.0,,4.6,,牡3,56.0,8.0,ハナ,6,[東]堀宣行,,,13-13-7-7,サトミホースカンパニー,480,サトノソルタス,18,Ｍ．デム,**,晴 ,良 ,15,東京,第25回テレビ東京杯青葉賞(G2),11R,芝左2400m ,2018-04-28
984,6,3.0,2:25.1,34.5,13.0,,97.6,,牡3,56.0,4.0,1/2,7,[東]菊沢隆徳,,,9-8-9-9,野田みづき,486,ミッキーポジション,7,横山典弘,**,晴 ,良 ,15,東京,第25回テレビ東京杯青葉賞(G2),11R,芝左2400m ,2018-04-28
985,7,2.75,2:25.2,34.3,4.0,,8.2,,牡3,56.0,6.0,クビ,8,[西]音無秀孝,,,9-10-11-12,ダノックス,470,ダノンマジェスティ,12,内田博幸,**,晴 ,良 ,15,東京,第25回テレビ東京杯青葉賞(G2),11R,芝左2400m ,2018-04-28
986,8,4.0,2:25.2,34.9,10.0,,32.9,,牡3,56.0,1.0,クビ,9,[西]松元茂樹,,,3-4-2-5,加藤守,478,カフジバンガード,1,古川吉洋,**,晴 ,良 ,15,東京,第25回テレビ東京杯青葉賞(G2),11R,芝左2400m ,2018-04-28
987,9,1.75,2:25.5,35.5,5.0,,10.1,,牡3,56.0,3.0,1.3/4,10,[西]矢作芳人,,,1-1-1-1,フクキタル,464,ディープインラヴ,6,岩田康誠,**,晴 ,良 ,15,東京,第25回テレビ東京杯青葉賞(G2),11R,芝左2400m ,2018-04-28
988,10,2.25,2:25.8,35.1,2.0,,4.1,,牡3,56.0,4.0,1.3/4,11,[東]藤沢和雄,,,11-10-11-9,シルクレーシング,514,オブセッション,8,ルメール,**,晴 ,良 ,15,東京,第25回テレビ東京杯青葉賞(G2),11R,芝左2400m ,2018-04-28
989,11,1.75,2:25.9,35.0,11.0,,39.7,,牡3,56.0,7.0,3/4,12,[西]鈴木孝志,,,12-12-11-12,岡浩二,484,ノストラダムス,13,和田竜二,**,晴 ,良 ,15,東京,第25回テレビ東京杯青葉賞(G2),11R,芝左2400m ,2018-04-28
990,12,2.25,2:26.3,35.1,9.0,,22.7,,牡3,56.0,2.0,2.1/2,13,[西]橋田満,,,17-18-16-14,永井啓弍,502,スズカテイオー,3,田辺裕信,**,晴 ,良 ,15,東京,第25回テレビ東京杯青葉賞(G2),11R,芝左2400m ,2018-04-28
991,13,2.75,2:26.6,35.5,15.0,,174.9,,牡3,56.0,1.0,1.3/4,14,[東]戸田博文,,,15-15-14-14,清進電設,454,ユウセイフラッシュ,2,三浦皇成,**,晴 ,良 ,15,東京,第25回テレビ東京杯青葉賞(G2),11R,芝左2400m ,2018-04-28
992,14,4.5,2:26.6,35.2,18.0,,448.1,,牡3,56.0,7.0,クビ,15,[東]大和田成,,,15-15-16-17,吉田照哉,478,テトラルキア,14,柴田善臣,**,晴 ,良 ,15,東京,第25回テレビ東京杯青葉賞(G2),11R,芝左2400m ,2018-04-28
993,15,2.75,2:27.6,36.5,17.0,,438.5,,牡3,56.0,3.0,6,16,[東]上原博之,,,13-14-14-14,サラブレッドクラブ・ラフィアン,500,マイネルサリューエ,5,松岡正海,**,晴 ,良 ,15,東京,第25回テレビ東京杯青葉賞(G2),11R,芝左2400m ,2018-04-28
994,16,2.0,2:27.6,36.2,16.0,,269.6,,牡3,56.0,8.0,クビ,17,[東]萩原清,,,17-17-18-17,清水二朗,496,クレディブル,16,大野拓弥,**,晴 ,良 ,15,東京,第25回テレビ東京杯青葉賞(G2),11R,芝左2400m ,2018-04-28
995,17,1.25,2:28.1,37.7,8.0,,21.7,,牡3,56.0,2.0,3,18,[西]角居勝彦,,,5-5-5-7,金子真人ホールディングス,488,ダブルフラット,4,戸崎圭太,**,晴 ,良 ,15,東京,第25回テレビ東京杯青葉賞(G2),11R,芝左2400m ,2018-04-28
996,0,2.5,2:25.6,34.2,2.0,,2.7,,牡3,56.0,3.0,,1,[西]友道康夫,,"5,471.4",7-7-6-5,金子真人ホールディングス,460,ワグネリアン,3,藤岡康太,**,曇 ,良 ,15,阪神,第66回神戸新聞杯(G2),11R,芝右外2400m ,2018-09-23
997,1,2.0,2:25.7,33.9,3.0,,4.6,,牡3,56.0,2.0,1/2,2,[西]友道康夫,,"2,220.4",10-10-10-9,Ｇリビエール・レーシング,468,エタリオウ,2,Ｍ．デム,**,曇 ,良 ,15,阪神,第66回神戸新聞杯(G2),11R,芝右外2400m ,2018-09-23
998,2,1.75,2:25.7,34.7,6.0,,16.7,,牡3,56.0,6.0,アタマ,3,[西]高橋義忠,,"1,410.2",1-1-1-1,松本好雄,496,メイショウテッコン,6,松山弘平,**,曇 ,良 ,15,阪神,第66回神戸新聞杯(G2),11R,芝右外2400m ,2018-09-23
999,3,1.25,2:26.1,34.5,1.0,,2.7,,牡3,56.0,7.0,2.1/2,4,[西]藤原英昭,,810.0,8-8-8-8,ヒダカ・ブリーダーズ・ユニオン,486,エポカドーロ,8,戸崎圭太,**,曇 ,良 ,15,阪神,第66回神戸新聞杯(G2),11R,芝右外2400m ,2018-09-23
1000,4,5.25,2:26.4,35.2,4.0,,11.9,,牡3,56.0,4.0,1.3/4,5,[西]矢作芳人,,540.0,3-3-3-3,社台レースホース,454,ステイフーリッシュ,4,川田将雅,**,曇 ,良 ,15,阪神,第66回神戸新聞杯(G2),11R,芝右外2400m ,2018-09-23
1001,5,6.5,2:26.5,35.1,8.0,,27.4,,牡3,56.0,5.0,1/2,6,[西]松田国英,,,4-4-5-5,サンデーレーシング,452,タイムフライヤー,5,和田竜二,**,曇 ,良 ,15,阪神,第66回神戸新聞杯(G2),11R,芝右外2400m ,2018-09-23
1002,6,2.5,2:26.5,35.4,9.0,,181.4,,牡3,56.0,7.0,クビ,7,[西]清水久詞,,,2-2-2-2,社台レースホース,530,ビッグスモーキー,7,浜中俊,**,曇 ,良 ,15,阪神,第66回神戸新聞杯(G2),11R,芝右外2400m ,2018-09-23
1003,7,3.75,2:26.8,35.3,5.0,,12.9,,牡3,56.0,1.0,1.1/2,8,[東]藤沢和雄,,,6-6-6-5,山本英俊,494,ゴーフォザサミット,1,蛯名正義,**,曇 ,良 ,15,阪神,第66回神戸新聞杯(G2),11R,芝右外2400m ,2018-09-23
1004,8,3.0,2:26.9,35.2,7.0,,27.1,,牡3,56.0,8.0,3/4,9,[西]須貝尚介,,,9-9-9-9,近藤利一,474,アドマイヤアルバ,9,岩田康誠,**,曇 ,良 ,15,阪神,第66回神戸新聞杯(G2),11R,芝右外2400m ,2018-09-23
1005,9,5.75,2:28.0,36.8,10.0,,314.7,,牡3,56.0,8.0,7,10,[西]浅見秀一,,,5-5-4-3,三田昌宏,508,ハーベストムーン,10,幸英明,**,曇 ,良 ,15,阪神,第66回神戸新聞杯(G2),11R,芝右外2400m ,2018-09-23
1006,0,0.75,1:46.78,,1.0,,1.2,,牝4,55.0,,,1,[東]国枝栄,,,,シルクレーシング,,アーモンドアイ,7,ルメール,,晴 ,良 ,19,7R,ドバイターフ(G1),結果/払戻,芝左1800m ,2019-03-30
1007,1,3.5,,,4.0,,22.5,,牝6,55.0,,1.1/4,2,[西]友道康夫,,,,佐々木主浩,,ヴィブロス,4,バルザロ,,晴 ,良 ,19,7R,ドバイターフ(G1),結果/払戻,芝左1800m ,2019-03-30
1008,2,3.25,,,9.0,,99.9,,セ6,57.0,,1/2,3,[外]オメーラ,,,,Geoff & Sandra Turnbull,,Lord Glitters,6,Ｄ．タド,,晴 ,良 ,19,7R,ドバイターフ(G1),結果/払戻,芝左1800m ,2019-03-30
1009,3,2.25,,,3.0,,12.8,,牝5,55.0,,5,4,[西]橋田満,,,,森田藤治,,ディアドラ,3,モレイラ,,晴 ,良 ,19,7R,ドバイターフ(G1),結果/払戻,芝左1800m ,2019-03-30
1010,4,4.75,,,7.0,,40.7,,牡4,57.0,,アタマ,5,[外]ゴスデン,,,,John Gunther & Tanya Gunther,,ウィズアウトパロール,12,デットー,,晴 ,良 ,19,7R,ドバイターフ(G1),結果/払戻,芝左1800m ,2019-03-30
1011,5,2.75,,,8.0,,68.5,,セ7,57.0,,4,6,[外]ファウン,,,,Boniface Ho Ka Kui,,サザンレジェンド,1,パートン,,晴 ,良 ,19,7R,ドバイターフ(G1),結果/払戻,芝左1800m ,2019-03-30
1012,6,2.25,,,10.0,,104.6,,牡5,57.0,,アタマ,7,[外]クリスフ,,,,Abdulla Belhabb,,センチュリードリーム,11,マーフィ,,晴 ,良 ,19,7R,ドバイターフ(G1),結果/払戻,芝左1800m ,2019-03-30
1013,7,3.0,,,13.0,,316.6,,セ4,57.0,,1,8,[外]デコック,,,,Mrs M Slack & J T Peter,,Majestic Mambo,5,マーカス,,晴 ,良 ,19,7R,ドバイターフ(G1),結果/払戻,芝左1800m ,2019-03-30
1014,8,2.25,,,5.0,,25.2,,牡4,57.0,,1,9,[外]アップル,,,,ゴドルフィン,,Wootton,13,ビュイッ,,晴 ,良 ,19,7R,ドバイターフ(G1),結果/払戻,芝左1800m ,2019-03-30
1015,9,1.25,,,11.0,,146.1,,牡4,57.0,,クビ,10,[外]デコック,,,,Yu Long,,Yulong Prince,10,フェイデ,,晴 ,良 ,19,7R,ドバイターフ(G1),結果/払戻,芝左1800m ,2019-03-30
1016,10,3.75,,,6.0,,26.1,,牝4,55.0,,3/4,11,[外]オブライ,,,,Ｄ．スミスＪ．マグニア夫人＆Ｍ．テイバー,,I Can Fly,8,ムーア,,晴 ,良 ,19,7R,ドバイターフ(G1),結果/払戻,芝左1800m ,2019-03-30
1017,11,1.75,,,12.0,,255.7,,セ5,57.0,,2.1/2,12,[外]ビン・ス,,,,ゴドルフィン,,Mountain Hunter,9,コスグレ,,晴 ,良 ,19,7R,ドバイターフ(G1),結果/払戻,芝左1800m ,2019-03-30
1018,12,0.75,,,2.0,,6.1,,セ5,57.0,,ハナ,13,[外]ビン・ス,,,,ゴドルフィン,,ドリームキャッスル,2,スミヨン,,晴 ,良 ,19,7R,ドバイターフ(G1),結果/払戻,芝左1800m ,2019-03-30
1019,0,1.5,1:31.3,33.3,9.0,,15.7,,牡4,58.0,5.0,,1,[西]矢作芳人,,"11,348.6",11-12,キャピタル・システム,482,モズアスコット,10,ルメール,**,晴 ,良 ,15,東京,第68回安田記念(G1),11R,芝左1600m ,2018-06-03
1020,1,3.25,1:31.3,34.0,5.0,,10.7,,牝4,56.0,2.0,クビ,2,[東]菊沢隆徳,,"4,499.6",3-3,サンデーレーシング,502,アエロリット,4,戸崎圭太,**,晴 ,良 ,15,東京,第68回安田記念(G1),11R,芝左1600m ,2018-06-03
1021,2,1.5,1:31.4,33.9,1.0,,2.8,,牡4,58.0,1.0,3/4,3,[西]庄野靖志,,"2,849.8",5-5,ＮＩＣＫＳ,506,スワーヴリチャード,1,Ｍ．デム,**,晴 ,良 ,15,東京,第68回安田記念(G1),11R,芝左1600m ,2018-06-03
1022,3,1.75,1:31.5,33.3,7.0,,14.5,,牡4,58.0,1.0,1/2,4,[東]藤沢和雄,,"1,700.0",14-14,サトミホースカンパニー,514,サトノアレス,2,蛯名正義,**,晴 ,良 ,15,東京,第68回安田記念(G1),11R,芝左1600m ,2018-06-03
